GAME_DATE,TEAM,TEAM_FULL,PLAYER,PTS,REB,AST,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,EFG_PCT,TS_PCT,MIN,didHit30,didHit4Threes,r3_EFG,r5_EFG,r3_TS,r5_TS,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT
2025-11-04,TOR,Toronto Raptors,Sandro Mamukelashvili,15.0,7.0,1.0,6,12,50.0,3,5,60.0,0,0,0.0,62.5,62.5,23,0,0,62.5,62.5,62.5,62.5,15.0,15.0,60.0,60.0
2025-11-04,TOR,Toronto Raptors,Scottie Barnes,23.0,3.0,6.0,9,16,56.2,3,5,60.0,2,2,100.0,65.6,68.1,28,0,0,65.6,65.6,68.1,68.1,23.0,23.0,60.0,60.0
2025-11-04,OKC,Oklahoma City Thunder,Shai Gilgeous-Alexander,30.0,4.0,12.0,9,14,64.3,4,5,80.0,8,9,88.9,78.6,83.5,29,1,1,78.6,78.6,83.5,83.5,30.0,30.0,80.0,80.0
2025-11-04,CHA,Charlotte Hornets,Sion James,6.0,5.0,2.0,1,4,25.0,1,2,50.0,3,4,75.0,37.5,52.1,31,0,0,37.5,37.5,52.1,52.1,6.0,6.0,50.0,50.0
2025-11-04,GS,Golden State Warriors,Stephen Curry,28.0,4.0,3.0,9,23,39.1,5,12,41.7,5,5,100.0,50.0,55.6,34,0,1,50.0,50.0,55.6,55.6,28.0,28.0,41.7,41.7
2025-11-04,MIL,Milwaukee Bucks,Taurean Prince,0.0,0.0,1.0,0,5,0.0,0,5,0.0,0,0,0.0,0.0,0.0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,GS,Golden State Warriors,Trayce Jackson-Davis,7.0,2.0,3.0,3,5,60.0,0,0,0.0,1,1,100.0,60.0,64.3,16,0,0,60.0,60.0,64.3,64.3,7.0,7.0,0.0,0.0
2025-11-04,CHI,Chicago Bulls,Tre Jones,8.0,4.0,2.0,4,9,44.4,0,0,0.0,0,0,0.0,44.4,44.4,27,0,0,44.4,44.4,44.4,44.4,8.0,8.0,0.0,0.0
2025-11-04,CHA,Charlotte Hornets,Tre Mann,18.0,2.0,2.0,8,13,61.5,2,6,33.3,0,0,0.0,69.2,69.2,24,0,0,69.2,69.2,69.2,69.2,18.0,18.0,33.3,33.3
2025-11-04,PHI,Philadelphia 76ers,Trendon Watford,8.0,4.0,2.0,2,4,50.0,0,0,0.0,4,5,80.0,50.0,64.5,19,0,0,50.0,50.0,64.5,64.5,8.0,8.0,0.0,0.0
2025-11-04,NO,New Orleans Pelicans,Trey Murphy III,21.0,3.0,3.0,7,16,43.8,5,10,50.0,2,2,100.0,59.4,62.2,37,0,1,59.4,59.4,62.2,62.2,21.0,21.0,50.0,50.0
2025-11-04,ORL,Orlando Magic,Tristan da Silva,20.0,4.0,2.0,8,11,72.7,4,5,80.0,0,0,0.0,90.9,90.9,25,0,1,90.9,90.9,90.9,90.9,20.0,20.0,80.0,80.0
2025-11-04,PHI,Philadelphia 76ers,Tyrese Maxey,39.0,5.0,5.0,14,26,53.8,6,10,60.0,5,5,100.0,65.4,69.1,39,1,1,65.4,65.4,69.1,69.1,39.0,39.0,60.0,60.0
2025-11-04,ORL,Orlando Magic,Tyus Jones,0.0,0.0,1.0,0,2,0.0,0,2,0.0,0,0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,PHI,Philadelphia 76ers,VJ Edgecombe,12.0,11.0,4.0,4,12,33.3,2,3,66.7,2,2,100.0,41.7,46.6,38,0,0,41.7,41.7,46.6,46.6,12.0,12.0,66.7,66.7
2025-11-04,ATL,Atlanta Hawks,Vit Krejci,7.0,1.0,1.0,3,3,100.0,1,1,100.0,0,0,0.0,116.7,116.7,11,0,0,116.7,116.7,116.7,116.7,7.0,7.0,100.0,100.0
2025-11-04,ORL,Orlando Magic,Wendell Carter Jr.,11.0,5.0,1.0,4,8,50.0,1,4,25.0,2,2,100.0,56.2,61.9,30,0,0,56.2,56.2,61.9,61.9,11.0,11.0,25.0,25.0
2025-11-04,LAC,LA Clippers,Yanic Konan Niederhauser,5.0,2.0,0.0,1,2,50.0,0,0,0.0,3,4,75.0,50.0,66.5,7,0,0,50.0,50.0,66.5,66.5,5.0,5.0,0.0,0.0
2025-11-04,ATL,Atlanta Hawks,Zaccharie Risacher,21.0,4.0,1.0,7,14,50.0,3,8,37.5,4,4,100.0,60.7,66.6,26,0,0,60.7,60.7,66.6,66.6,21.0,21.0,37.5,37.5
