GAME_DATE,TEAM,TEAM_FULL,PLAYER,PTS,REB,AST,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,EFG_PCT,TS_PCT,MIN,didHit30,didHit4Threes,r3_EFG,r5_EFG,r3_TS,r5_TS,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT
2025-11-05,GS,Golden State Warriors,Buddy Hield,9.0,1.0,2.0,3,5,60.0,1,3,33.3,2,2,100.0,70.0,76.5,14,0,0,70.0,70.0,76.5,76.5,9.0,9.0,33.3,33.3
2025-11-05,WSH,Washington Wizards,CJ McCollum,3.0,1.0,4.0,1,10,10.0,0,4,0.0,1,1,100.0,10.0,14.4,18,0,0,10.0,10.0,14.4,14.4,3.0,3.0,0.0,0.0
2025-11-05,DET,Detroit Pistons,Cade Cunningham,31.0,3.0,10.0,13,28,46.4,3,9,33.3,2,2,100.0,51.8,53.7,37,1,0,51.8,51.8,53.7,53.7,31.0,31.0,33.3,33.3
2025-11-05,DAL,Dallas Mavericks,Caleb Martin,0.0,1.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,MEM,Memphis Grizzlies,Cam Spencer,19.0,2.0,2.0,5,10,50.0,5,9,55.6,4,4,100.0,75.0,80.8,19,0,1,75.0,75.0,80.8,80.8,19.0,19.0,55.6,55.6
2025-11-05,BKN,Brooklyn Nets,Cam Thomas,0.0,0.0,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,WSH,Washington Wizards,Cam Whitmore,2.0,0.0,0.0,1,3,33.3,0,1,0.0,0,0,0.0,33.3,33.3,8,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0
2025-11-05,DEN,Denver Nuggets,Cameron Johnson,9.0,2.0,1.0,3,10,30.0,2,5,40.0,1,2,50.0,40.0,41.4,23,0,0,40.0,40.0,41.4,41.4,9.0,9.0,40.0,40.0
2025-11-05,DET,Detroit Pistons,Caris LeVert,10.0,2.0,1.0,3,8,37.5,2,5,40.0,2,4,50.0,50.0,51.2,19,0,0,50.0,50.0,51.2,51.2,10.0,10.0,40.0,40.0
2025-11-05,OKC,Oklahoma City Thunder,Cason Wallace,5.0,8.0,5.0,2,4,50.0,1,3,33.3,0,0,0.0,62.5,62.5,36,0,0,62.5,62.5,62.5,62.5,5.0,5.0,33.3,33.3
2025-11-05,MEM,Memphis Grizzlies,Cedric Coward,7.0,9.0,4.0,2,10,20.0,0,5,0.0,3,4,75.0,20.0,29.8,29,0,0,20.0,20.0,29.8,29.8,7.0,7.0,0.0,0.0
2025-11-05,MEM,Memphis Grizzlies,Charles Bassey,4.0,5.0,1.0,2,5,40.0,0,0,0.0,0,1,0.0,40.0,36.8,15,0,0,40.0,40.0,36.8,36.8,4.0,4.0,0.0,0.0
2025-11-05,DEN,Denver Nuggets,Christian Braun,11.0,8.0,7.0,5,14,35.7,0,3,0.0,1,1,100.0,35.7,38.1,35,0,0,35.7,35.7,38.1,38.1,11.0,11.0,0.0,0.0
2025-11-05,HOU,Houston Rockets,Clint Capela,6.0,10.0,2.0,2,2,100.0,0,0,0.0,2,2,100.0,100.0,104.2,16,0,0,100.0,100.0,104.2,104.2,6.0,6.0,0.0,0.0
2025-11-05,IND,Indiana Pacers,Cody Martin,2.0,4.0,0.0,1,3,33.3,0,2,0.0,0,0,0.0,33.3,33.3,8,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0
2025-11-05,DAL,Dallas Mavericks,Cooper Flagg,20.0,9.0,2.0,8,19,42.1,1,5,20.0,3,3,100.0,44.7,49.2,35,0,0,44.7,44.7,49.2,49.2,20.0,20.0,20.0,20.0
2025-11-05,WSH,Washington Wizards,Corey Kispert,8.0,2.0,1.0,3,5,60.0,1,2,50.0,1,2,50.0,70.0,68.0,13,0,0,70.0,70.0,68.0,68.0,8.0,8.0,50.0,50.0
2025-11-05,CLE,Cleveland Cavaliers,Craig Porter Jr.,0.0,2.0,4.0,0,4,0.0,0,3,0.0,0,0,0.0,0.0,0.0,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,DAL,Dallas Mavericks,D'Angelo Russell,9.0,0.0,3.0,3,10,30.0,2,4,50.0,1,1,100.0,40.0,43.1,21,0,0,40.0,40.0,43.1,43.1,9.0,9.0,50.0,50.0
2025-11-05,LAL,Los Angeles Lakers,Dalton Knecht,3.0,1.0,1.0,1,4,25.0,1,3,33.3,0,0,0.0,37.5,37.5,16,0,0,37.5,37.5,37.5,37.5,3.0,3.0,33.3,33.3
2025-11-05,DAL,Dallas Mavericks,Daniel Gafford,15.0,8.0,0.0,6,8,75.0,0,0,0.0,3,3,100.0,75.0,80.5,25,0,0,75.0,75.0,80.5,80.5,15.0,15.0,0.0,0.0
2025-11-05,CLE,Cleveland Cavaliers,Darius Garland,8.0,2.0,4.0,3,11,27.3,2,7,28.6,0,0,0.0,36.4,36.4,26,0,0,36.4,36.4,36.4,36.4,8.0,8.0,28.6,28.6
2025-11-05,MIA,Miami Heat,Davion Mitchell,10.0,3.0,9.0,4,6,66.7,1,2,50.0,1,2,50.0,75.0,72.7,31,0,0,75.0,75.0,72.7,72.7,10.0,10.0,50.0,50.0
2025-11-05,BKN,Brooklyn Nets,Day'Ron Sharpe,5.0,7.0,3.0,1,5,20.0,0,0,0.0,3,4,75.0,20.0,37.0,14,0,0,20.0,20.0,37.0,37.0,5.0,5.0,0.0,0.0
2025-11-05,SAC,Sacramento Kings,DeMar DeRozan,25.0,2.0,2.0,8,20,40.0,0,1,0.0,9,9,100.0,40.0,52.2,36,0,0,40.0,40.0,52.2,52.2,25.0,25.0,0.0,0.0
2025-11-05,CLE,Cleveland Cavaliers,Dean Wade,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,LAL,Los Angeles Lakers,Deandre Ayton,22.0,10.0,0.0,9,13,69.2,0,0,0.0,4,4,100.0,69.2,74.5,33,0,0,69.2,69.2,74.5,74.5,22.0,22.0,0.0,0.0
2025-11-05,POR,Portland Trail Blazers,Deni Avdija,26.0,10.0,9.0,5,17,29.4,1,5,20.0,15,16,93.8,32.4,54.1,37,0,0,32.4,32.4,54.1,54.1,26.0,26.0,20.0,20.0
2025-11-05,SAC,Sacramento Kings,Dennis Schroder,18.0,7.0,7.0,6,17,35.3,3,5,60.0,3,4,75.0,44.1,48.0,32,0,0,44.1,44.1,48.0,48.0,18.0,18.0,60.0,60.0
2025-11-05,NO,New Orleans Pelicans,Derik Queen,11.0,7.0,2.0,3,8,37.5,0,0,0.0,5,7,71.4,37.5,49.6,26,0,0,37.5,37.5,49.6,49.6,11.0,11.0,0.0,0.0
2025-11-05,BOS,Boston Celtics,Derrick White,12.0,3.0,8.0,4,8,50.0,2,5,40.0,2,4,50.0,62.5,61.5,29,0,0,62.5,62.5,61.5,61.5,12.0,12.0,40.0,40.0
2025-11-05,SAC,Sacramento Kings,Devin Carter,0.0,1.0,1.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,SA,San Antonio Spurs,Devin Vassell,15.0,3.0,4.0,5,14,35.7,2,8,25.0,3,4,75.0,42.9,47.6,37,0,0,42.9,42.9,47.6,47.6,15.0,15.0,25.0,25.0
2025-11-05,POR,Portland Trail Blazers,Donovan Clingan,7.0,8.0,0.0,2,7,28.6,1,4,25.0,2,2,100.0,35.7,44.4,25,0,0,35.7,35.7,44.4,44.4,7.0,7.0,25.0,25.0
2025-11-05,CLE,Cleveland Cavaliers,Donovan Mitchell,46.0,4.0,8.0,15,21,71.4,6,11,54.5,10,10,100.0,85.7,90.6,35,1,1,85.7,85.7,90.6,90.6,46.0,46.0,54.5,54.5
2025-11-05,MIN,Minnesota Timberwolves,Donte DiVincenzo,21.0,3.0,4.0,7,15,46.7,5,11,45.5,2,2,100.0,63.3,66.1,36,0,1,63.3,63.3,66.1,66.1,21.0,21.0,45.5,45.5
2025-11-05,SAC,Sacramento Kings,Drew Eubanks,12.0,6.0,0.0,5,6,83.3,0,0,0.0,2,4,50.0,83.3,77.3,32,0,0,83.3,83.3,77.3,77.3,12.0,12.0,0.0,0.0
2025-11-05,MIA,Miami Heat,Dru Smith,5.0,2.0,2.0,2,6,33.3,1,4,25.0,0,0,0.0,41.7,41.7,17,0,0,41.7,41.7,41.7,41.7,5.0,5.0,25.0,25.0
2025-11-05,DET,Detroit Pistons,Duncan Robinson,9.0,2.0,0.0,3,7,42.9,3,6,50.0,0,2,0.0,64.3,57.1,28,0,0,64.3,64.3,57.1,57.1,9.0,9.0,50.0,50.0
2025-11-05,POR,Portland Trail Blazers,Duop Reath,12.0,0.0,2.0,4,5,80.0,4,5,80.0,0,0,0.0,120.0,120.0,20,0,1,120.0,120.0,120.0,120.0,12.0,12.0,80.0,80.0
2025-11-05,DAL,Dallas Mavericks,Dwight Powell,0.0,1.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,BKN,Brooklyn Nets,Egor Demin,0.0,3.0,2.0,0,6,0.0,0,5,0.0,0,0,0.0,0.0,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,UTAH,Utah Jazz,Elijah Harkless,3.0,1.0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,150.0,150.0,10,0,0,150.0,150.0,150.0,150.0,3.0,3.0,100.0,100.0
2025-11-05,CLE,Cleveland Cavaliers,Evan Mobley,23.0,5.0,3.0,9,17,52.9,3,5,60.0,2,3,66.7,61.8,62.8,34,0,0,61.8,61.8,62.8,62.8,23.0,23.0,60.0,60.0
2025-11-05,MEM,Memphis Grizzlies,GG Jackson,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,GS,Golden State Warriors,Gary Payton II,3.0,2.0,3.0,1,1,100.0,1,1,100.0,0,0,0.0,150.0,150.0,11,0,0,150.0,150.0,150.0,150.0,3.0,3.0,100.0,100.0
2025-11-05,NY,New York Knicks,Guerschon Yabusele,5.0,1.0,0.0,2,3,66.7,1,2,50.0,0,0,0.0,83.3,83.3,9,0,0,83.3,83.3,83.3,83.3,5.0,5.0,50.0,50.0
2025-11-05,GS,Golden State Warriors,Gui Santos,0.0,1.0,0.0,0,2,0.0,0,1,0.0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,SA,San Antonio Spurs,Harrison Barnes,14.0,6.0,3.0,4,6,66.7,4,6,66.7,2,2,100.0,100.0,101.7,28,0,1,100.0,100.0,101.7,101.7,14.0,14.0,66.7,66.7
2025-11-05,NO,New Orleans Pelicans,Herbert Jones,12.0,5.0,2.0,6,10,60.0,0,2,0.0,0,1,0.0,60.0,57.5,35,0,0,60.0,60.0,57.5,57.5,12.0,12.0,0.0,0.0
2025-11-05,BOS,Boston Celtics,Hugo Gonzalez,5.0,2.0,1.0,2,4,50.0,1,1,100.0,0,0,0.0,62.5,62.5,17,0,0,62.5,62.5,62.5,62.5,5.0,5.0,100.0,100.0
2025-11-05,PHI,Philadelphia 76ers,Hunter Sallis,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,OKC,Oklahoma City Thunder,Isaiah Hartenstein,10.0,11.0,3.0,3,4,75.0,0,1,0.0,4,5,80.0,75.0,80.6,31,0,0,75.0,75.0,80.6,80.6,10.0,10.0,0.0,0.0
2025-11-05,IND,Indiana Pacers,Isaiah Jackson,8.0,7.0,1.0,4,6,66.7,0,0,0.0,0,0,0.0,66.7,66.7,20,0,0,66.7,66.7,66.7,66.7,8.0,8.0,0.0,0.0
2025-11-05,OKC,Oklahoma City Thunder,Isaiah Joe,14.0,0.0,2.0,4,12,33.3,3,10,30.0,3,4,75.0,45.8,50.9,26,0,0,45.8,45.8,50.9,50.9,14.0,14.0,30.0,30.0
2025-11-05,DET,Detroit Pistons,Isaiah Stewart,10.0,6.0,1.0,4,9,44.4,2,6,33.3,0,0,0.0,55.6,55.6,31,0,0,55.6,55.6,55.6,55.6,10.0,10.0,33.3,33.3
2025-11-05,HOU,Houston Rockets,JD Davison,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,MEM,Memphis Grizzlies,Ja Morant,17.0,5.0,8.0,6,19,31.6,1,7,14.3,4,4,100.0,34.2,40.9,34,0,0,34.2,34.2,40.9,40.9,17.0,17.0,14.3,14.3
2025-11-05,HOU,Houston Rockets,Jabari Smith Jr.,16.0,4.0,2.0,6,8,75.0,2,3,66.7,2,2,100.0,87.5,90.1,36,0,0,87.5,87.5,90.1,90.1,16.0,16.0,66.7,66.7
2025-11-05,PHI,Philadelphia 76ers,Jabari Walker,0.0,3.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,DAL,Dallas Mavericks,Jaden Hardy,0.0,1.0,0.0,0,4,0.0,0,3,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,MIN,Minnesota Timberwolves,Jaden McDaniels,13.0,4.0,3.0,4,10,40.0,3,5,60.0,2,2,100.0,55.0,59.7,32,0,0,55.0,55.0,59.7,59.7,13.0,13.0,60.0,60.0
2025-11-05,HOU,Houston Rockets,Jae'Sean Tate,2.0,0.0,0.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,2,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0
2025-11-05,MIA,Miami Heat,Jaime Jaquez Jr.,21.0,3.0,2.0,9,14,64.3,1,5,20.0,2,2,100.0,67.9,70.6,26,0,0,67.9,67.9,70.6,70.6,21.0,21.0,20.0,20.0
2025-11-05,LAL,Los Angeles Lakers,Jake LaRavia,8.0,6.0,1.0,3,9,33.3,1,5,20.0,1,2,50.0,38.9,40.5,38,0,0,38.9,38.9,40.5,40.5,8.0,8.0,20.0,20.0
2025-11-05,NY,New York Knicks,Jalen Brunson,23.0,7.0,10.0,9,20,45.0,3,7,42.9,2,2,100.0,52.5,55.1,33,0,0,52.5,52.5,55.1,55.1,23.0,23.0,42.9,42.9
2025-11-05,DET,Detroit Pistons,Jalen Duren,22.0,22.0,3.0,10,15,66.7,0,0,0.0,2,4,50.0,66.7,65.6,35,0,0,66.7,66.7,65.6,65.6,22.0,22.0,0.0,0.0
2025-11-05,BKN,Brooklyn Nets,Jalen Wilson,6.0,1.0,0.0,2,4,50.0,2,4,50.0,0,0,0.0,75.0,75.0,21,0,0,75.0,75.0,75.0,75.0,6.0,6.0,50.0,50.0
2025-11-05,DEN,Denver Nuggets,Jamal Murray,14.0,8.0,3.0,4,15,26.7,1,8,12.5,5,5,100.0,30.0,40.7,34,0,0,30.0,30.0,40.7,40.7,14.0,14.0,12.5,12.5
2025-11-05,IND,Indiana Pacers,Jarace Walker,6.0,6.0,6.0,3,11,27.3,0,1,0.0,0,0,0.0,27.3,27.3,32,0,0,27.3,27.3,27.3,27.3,6.0,6.0,0.0,0.0
2025-11-05,MEM,Memphis Grizzlies,Jaren Jackson Jr.,9.0,6.0,1.0,2,6,33.3,0,1,0.0,5,6,83.3,33.3,52.1,29,0,0,33.3,33.3,52.1,52.1,9.0,9.0,0.0,0.0
2025-11-05,LAL,Los Angeles Lakers,Jarred Vanderbilt,5.0,0.0,2.0,2,3,66.7,1,2,50.0,0,0,0.0,83.3,83.3,17,0,0,83.3,83.3,83.3,83.3,5.0,5.0,50.0,50.0
2025-11-05,CLE,Cleveland Cavaliers,Jarrett Allen,24.0,10.0,1.0,11,17,64.7,0,2,0.0,2,2,100.0,64.7,67.1,30,0,0,64.7,64.7,67.1,67.1,24.0,24.0,0.0,0.0
2025-11-05,MEM,Memphis Grizzlies,Javon Small,2.0,0.0,0.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,2,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0
2025-11-05,DET,Detroit Pistons,Javonte Green,3.0,4.0,1.0,0,3,0.0,0,3,0.0,3,4,75.0,0.0,31.5,23,0,0,0.0,0.0,31.5,31.5,3.0,3.0,0.0,0.0
2025-11-05,LAL,Los Angeles Lakers,Jaxson Hayes,9.0,4.0,1.0,3,4,75.0,0,0,0.0,3,5,60.0,75.0,72.6,15,0,0,75.0,75.0,72.6,72.6,9.0,9.0,0.0,0.0
2025-11-05,IND,Indiana Pacers,Jay Huff,16.0,2.0,0.0,5,10,50.0,4,9,44.4,2,2,100.0,70.0,73.5,18,0,1,70.0,70.0,73.5,73.5,16.0,16.0,44.4,44.4
2025-11-05,BOS,Boston Celtics,Jaylen Brown,35.0,5.0,5.0,13,21,61.9,2,4,50.0,7,9,77.8,66.7,70.1,26,1,0,66.7,66.7,70.1,70.1,35.0,35.0,50.0,50.0
2025-11-05,MIN,Minnesota Timberwolves,Jaylen Clark,3.0,1.0,0.0,1,2,50.0,1,1,100.0,0,0,0.0,75.0,75.0,13,0,0,75.0,75.0,75.0,75.0,3.0,3.0,100.0,100.0
2025-11-05,MEM,Memphis Grizzlies,Jaylen Wells,8.0,3.0,1.0,3,3,100.0,1,1,100.0,1,2,50.0,116.7,103.1,20,0,0,116.7,116.7,103.1,103.1,8.0,8.0,100.0,100.0
2025-11-05,OKC,Oklahoma City Thunder,Jaylin Williams,3.0,9.0,4.0,1,5,20.0,1,5,20.0,0,0,0.0,30.0,30.0,21,0,0,30.0,30.0,30.0,30.0,3.0,3.0,20.0,20.0
2025-11-05,CLE,Cleveland Cavaliers,Jaylon Tyson,10.0,5.0,3.0,4,7,57.1,2,5,40.0,0,0,0.0,71.4,71.4,29,0,0,71.4,71.4,71.4,71.4,10.0,10.0,40.0,40.0
2025-11-05,HOU,Houston Rockets,Jeff Green,0.0,1.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,POR,Portland Trail Blazers,Jerami Grant,20.0,5.0,5.0,6,14,42.9,2,6,33.3,6,6,100.0,50.0,60.1,34,0,0,50.0,50.0,60.1,60.1,20.0,20.0,33.3,33.3
2025-11-05,NO,New Orleans Pelicans,Jeremiah Fears,13.0,5.0,3.0,5,15,33.3,1,6,16.7,2,2,100.0,36.7,40.9,25,0,0,36.7,36.7,40.9,40.9,13.0,13.0,16.7,16.7
2025-11-05,IND,Indiana Pacers,Jeremiah Robinson-Earl,8.0,15.0,2.0,3,9,33.3,1,2,50.0,1,1,100.0,38.9,42.4,24,0,0,38.9,38.9,42.4,42.4,8.0,8.0,50.0,50.0
2025-11-05,SA,San Antonio Spurs,Jeremy Sochan,16.0,2.0,0.0,6,7,85.7,1,2,50.0,3,4,75.0,92.9,91.3,23,0,0,92.9,92.9,91.3,91.3,16.0,16.0,50.0,50.0
2025-11-05,MIN,Minnesota Timberwolves,Joan Beringer,2.0,0.0,0.0,1,1,100.0,0,0,0.0,0,0,0.0,100.0,100.0,3,0,0,100.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0
2025-11-05,MEM,Memphis Grizzlies,Jock Landale,11.0,3.0,1.0,4,7,57.1,3,4,75.0,0,0,0.0,78.6,78.6,21,0,0,78.6,78.6,78.6,78.6,11.0,11.0,75.0,75.0
2025-11-05,MIN,Minnesota Timberwolves,Joe Ingles,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,PHI,Philadelphia 76ers,Johni Broome,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
