GAME_DATE,TEAM,TEAM_FULL,PLAYER,PTS,REB,AST,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,EFG_PCT,TS_PCT,MIN,didHit30,didHit4Threes,r3_EFG,r5_EFG,r3_TS,r5_TS,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT
2025-10-30,OKC,Oklahoma City Thunder,Branden Carlson,3.0,2.0,1.0,1,1,100.0,1,1,100.0,0,0,0.0,150.0,150.0,4,0,0,150.0,150.0,150.0,150.0,3.0,3.0,100.0,100.0
2025-10-30,GS,Golden State Warriors,Brandin Podziemski,9.0,5.0,3.0,4,8,50.0,1,3,33.3,0,0,0.0,56.2,56.2,26,0,0,56.2,56.2,56.2,56.2,9.0,9.0,33.3,33.3
2025-10-30,WSH,Washington Wizards,Bub Carrington,3.0,4.0,1.0,1,5,20.0,0,4,0.0,1,2,50.0,20.0,25.5,22,0,0,20.0,20.0,25.5,25.5,3.0,3.0,0.0,0.0
2025-10-30,GS,Golden State Warriors,Buddy Hield,8.0,1.0,0.0,3,6,50.0,2,4,50.0,0,0,0.0,66.7,66.7,17,0,0,66.7,66.7,66.7,66.7,8.0,8.0,50.0,50.0
2025-10-30,WSH,Washington Wizards,CJ McCollum,19.0,2.0,1.0,6,10,60.0,5,8,62.5,2,2,100.0,85.0,87.3,24,0,1,85.0,85.0,87.3,87.3,19.0,19.0,62.5,62.5
2025-10-30,WSH,Washington Wizards,Cam Whitmore,7.0,5.0,1.0,3,9,33.3,1,1,100.0,0,0,0.0,38.9,38.9,15,0,0,38.9,38.9,38.9,38.9,7.0,7.0,100.0,100.0
2025-10-30,OKC,Oklahoma City Thunder,Cason Wallace,12.0,5.0,3.0,3,7,42.9,2,4,50.0,4,4,100.0,57.1,68.5,27,0,0,57.1,57.1,68.5,68.5,12.0,12.0,50.0,50.0
2025-10-30,OKC,Oklahoma City Thunder,Chris Youngblood,0.0,1.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,MIL,Milwaukee Bucks,Cole Anthony,16.0,3.0,2.0,7,15,46.7,2,7,28.6,0,0,0.0,53.3,53.3,21,0,0,53.3,53.3,53.3,53.3,16.0,16.0,28.6,28.6
2025-10-30,CHA,Charlotte Hornets,Collin Sexton,19.0,2.0,4.0,5,7,71.4,3,4,75.0,6,8,75.0,92.9,90.3,25,0,0,92.9,92.9,90.3,90.3,19.0,19.0,75.0,75.0
2025-10-30,WSH,Washington Wizards,Corey Kispert,8.0,6.0,2.0,2,6,33.3,1,4,25.0,3,3,100.0,41.7,54.6,20,0,0,41.7,41.7,54.6,54.6,8.0,8.0,25.0,25.0
2025-10-30,MIA,Miami Heat,Davion Mitchell,11.0,1.0,4.0,4,10,40.0,3,4,75.0,0,0,0.0,55.0,55.0,28,0,0,55.0,55.0,55.0,55.0,11.0,11.0,75.0,75.0
2025-10-30,ORL,Orlando Magic,Desmond Bane,9.0,4.0,7.0,4,11,36.4,0,2,0.0,1,1,100.0,36.4,39.3,28,0,0,36.4,36.4,39.3,39.3,9.0,9.0,0.0,0.0
2025-10-30,SA,San Antonio Spurs,Devin Vassell,17.0,9.0,1.0,6,16,37.5,4,12,33.3,1,2,50.0,50.0,50.4,37,0,1,50.0,50.0,50.4,50.4,17.0,17.0,33.3,33.3
2025-10-30,GS,Golden State Warriors,Draymond Green,7.0,4.0,6.0,3,7,42.9,1,3,33.3,0,0,0.0,50.0,50.0,33,0,0,50.0,50.0,50.0,50.0,7.0,7.0,33.3,33.3
2025-10-30,MIA,Miami Heat,Dru Smith,6.0,2.0,5.0,3,4,75.0,0,1,0.0,0,0,0.0,75.0,75.0,20,0,0,75.0,75.0,75.0,75.0,6.0,6.0,0.0,0.0
2025-10-30,SA,San Antonio Spurs,Dylan Harper,13.0,2.0,4.0,5,10,50.0,2,5,40.0,1,2,50.0,60.0,59.7,25,0,0,60.0,60.0,59.7,59.7,13.0,13.0,40.0,40.0
2025-10-30,ORL,Orlando Magic,Franz Wagner,21.0,5.0,3.0,8,16,50.0,3,6,50.0,2,2,100.0,59.4,62.2,34,0,0,59.4,59.4,62.2,62.2,21.0,21.0,50.0,50.0
2025-10-30,MIL,Milwaukee Bucks,Gary Harris,0.0,1.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,GS,Golden State Warriors,Gary Payton II,0.0,2.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,MIL,Milwaukee Bucks,Gary Trent Jr.,13.0,2.0,3.0,4,14,28.6,2,7,28.6,3,3,100.0,35.7,42.4,30,0,0,35.7,35.7,42.4,42.4,13.0,13.0,28.6,28.6
2025-10-30,ORL,Orlando Magic,Goga Bitadze,6.0,3.0,0.0,2,4,50.0,1,1,100.0,1,1,100.0,62.5,67.6,13,0,0,62.5,62.5,67.6,67.6,6.0,6.0,100.0,100.0
2025-10-30,GS,Golden State Warriors,Gui Santos,2.0,0.0,0.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,4,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0
2025-10-30,SA,San Antonio Spurs,Harrison Barnes,10.0,2.0,2.0,3,8,37.5,2,6,33.3,2,2,100.0,50.0,56.3,31,0,0,50.0,50.0,56.3,56.3,10.0,10.0,33.3,33.3
2025-10-30,OKC,Oklahoma City Thunder,Isaiah Hartenstein,17.0,8.0,5.0,7,11,63.6,0,0,0.0,3,4,75.0,63.6,66.6,26,0,0,63.6,63.6,66.6,66.6,17.0,17.0,0.0,0.0
2025-10-30,OKC,Oklahoma City Thunder,Isaiah Joe,20.0,6.0,1.0,7,12,58.3,5,9,55.6,1,2,50.0,79.2,77.6,24,0,1,79.2,79.2,77.6,77.6,20.0,20.0,55.6,55.6
2025-10-30,MIA,Miami Heat,Jaime Jaquez Jr.,6.0,8.0,6.0,2,8,25.0,0,0,0.0,2,2,100.0,25.0,33.8,34,0,0,25.0,25.0,33.8,33.8,6.0,6.0,0.0,0.0
2025-10-30,ORL,Orlando Magic,Jase Richardson,0.0,0.0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,OKC,Oklahoma City Thunder,Jaylin Williams,7.0,9.0,4.0,2,6,33.3,2,6,33.3,1,2,50.0,50.0,50.9,22,0,0,50.0,50.0,50.9,50.9,7.0,7.0,33.3,33.3
2025-10-30,ORL,Orlando Magic,Jett Howard,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,GS,Golden State Warriors,Jimmy Butler III,23.0,11.0,3.0,7,18,38.9,1,2,50.0,8,8,100.0,41.7,53.4,37,0,0,41.7,41.7,53.4,53.4,23.0,23.0,50.0,50.0
2025-10-30,ORL,Orlando Magic,Jonathan Isaac,2.0,3.0,1.0,1,5,20.0,0,4,0.0,0,0,0.0,20.0,20.0,15,0,0,20.0,20.0,20.0,20.0,2.0,2.0,0.0,0.0
2025-10-30,GS,Golden State Warriors,Jonathan Kuminga,24.0,8.0,4.0,7,11,63.6,2,4,50.0,8,8,100.0,72.7,82.6,34,0,0,72.7,72.7,82.6,82.6,24.0,24.0,50.0,50.0
2025-10-30,SA,San Antonio Spurs,Jordan McLaughlin,6.0,2.0,2.0,2,4,50.0,2,3,66.7,0,0,0.0,75.0,75.0,11,0,0,75.0,75.0,75.0,75.0,6.0,6.0,66.7,66.7
2025-10-30,SA,San Antonio Spurs,Julian Champagnie,2.0,5.0,2.0,1,6,16.7,0,4,0.0,0,0,0.0,16.7,16.7,31,0,0,16.7,16.7,16.7,16.7,2.0,2.0,0.0,0.0
2025-10-30,WSH,Washington Wizards,Justin Champagnie,0.0,1.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,MIA,Miami Heat,Kel'el Ware,0.0,7.0,3.0,0,4,0.0,0,4,0.0,0,0,0.0,0.0,0.0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,SA,San Antonio Spurs,Keldon Johnson,11.0,3.0,1.0,4,7,57.1,1,2,50.0,2,2,100.0,64.3,69.8,23,0,0,64.3,64.3,69.8,69.8,11.0,11.0,50.0,50.0
2025-10-30,WSH,Washington Wizards,Khris Middleton,6.0,1.0,2.0,3,6,50.0,0,1,0.0,0,0,0.0,50.0,50.0,20,0,0,50.0,50.0,50.0,50.0,6.0,6.0,0.0,0.0
2025-10-30,CHA,Charlotte Hornets,Kon Knueppel,5.0,3.0,1.0,2,6,33.3,1,4,25.0,0,0,0.0,41.7,41.7,27,0,0,41.7,41.7,41.7,41.7,5.0,5.0,25.0,25.0
2025-10-30,MIL,Milwaukee Bucks,Kyle Kuzma,10.0,8.0,4.0,4,10,40.0,1,4,25.0,1,2,50.0,45.0,46.0,36,0,0,45.0,45.0,46.0,46.0,10.0,10.0,25.0,25.0
2025-10-30,WSH,Washington Wizards,Kyshawn George,12.0,7.0,6.0,4,8,50.0,3,5,60.0,1,1,100.0,68.8,71.1,31,0,0,68.8,68.8,71.1,71.1,12.0,12.0,60.0,60.0
2025-10-30,CHA,Charlotte Hornets,LaMelo Ball,17.0,7.0,13.0,8,19,42.1,1,9,11.1,0,0,0.0,44.7,44.7,36,0,0,44.7,44.7,44.7,44.7,17.0,17.0,11.1,11.1
2025-10-30,CHA,Charlotte Hornets,Liam McNeeley,6.0,3.0,4.0,2,4,50.0,0,1,0.0,2,3,66.7,50.0,56.4,14,0,0,50.0,50.0,56.4,56.4,6.0,6.0,0.0,0.0
2025-10-30,OKC,Oklahoma City Thunder,Luguentz Dort,7.0,6.0,1.0,3,7,42.9,1,5,20.0,0,0,0.0,50.0,50.0,26,0,0,50.0,50.0,50.0,50.0,7.0,7.0,20.0,20.0
2025-10-30,WSH,Washington Wizards,Marvin Bagley III,8.0,3.0,2.0,3,4,75.0,1,1,100.0,1,2,50.0,87.5,82.0,16,0,0,87.5,87.5,82.0,82.0,8.0,8.0,100.0,100.0
2025-10-30,CHA,Charlotte Hornets,Miles Bridges,16.0,5.0,0.0,6,15,40.0,4,6,66.7,0,0,0.0,53.3,53.3,33,0,1,53.3,53.3,53.3,53.3,16.0,16.0,66.7,66.7
2025-10-30,GS,Golden State Warriors,Moses Moody,0.0,3.0,0.0,0,3,0.0,0,3,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,CHA,Charlotte Hornets,Moussa Diabate,10.0,6.0,1.0,4,8,50.0,0,0,0.0,2,2,100.0,50.0,56.3,20,0,0,50.0,50.0,56.3,56.3,10.0,10.0,0.0,0.0
2025-10-30,MIL,Milwaukee Bucks,Myles Turner,17.0,7.0,3.0,7,12,58.3,3,6,50.0,0,0,0.0,70.8,70.8,29,0,0,70.8,70.8,70.8,70.8,17.0,17.0,50.0,50.0
2025-10-30,MIA,Miami Heat,Nikola Jovic,0.0,1.0,1.0,0,5,0.0,0,1,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,ORL,Orlando Magic,Noah Penda,3.0,2.0,1.0,1,2,50.0,0,0,0.0,1,2,50.0,50.0,52.1,17,0,0,50.0,50.0,52.1,52.1,3.0,3.0,0.0,0.0
2025-10-30,ORL,Orlando Magic,Orlando Robinson,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,OKC,Oklahoma City Thunder,Ousmane Dieng,2.0,0.0,0.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,5,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0
2025-10-30,ORL,Orlando Magic,Paolo Banchero,20.0,9.0,9.0,8,12,66.7,2,4,50.0,2,6,33.3,75.0,68.3,33,0,0,75.0,75.0,68.3,68.3,20.0,20.0,50.0,50.0
2025-10-30,CHA,Charlotte Hornets,Pat Connaughton,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,MIA,Miami Heat,Pelle Larsson,5.0,3.0,3.0,2,5,40.0,1,3,33.3,0,0,0.0,50.0,50.0,26,0,0,50.0,50.0,50.0,50.0,5.0,5.0,33.3,33.3
2025-10-30,GS,Golden State Warriors,Quinten Post,0.0,3.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,CHA,Charlotte Hornets,Ryan Kalkbrenner,17.0,7.0,0.0,8,9,88.9,0,0,0.0,1,1,100.0,88.9,90.0,32,0,0,88.9,88.9,90.0,90.0,17.0,17.0,0.0,0.0
2025-10-30,MIL,Milwaukee Bucks,Ryan Rollins,32.0,3.0,8.0,13,21,61.9,5,7,71.4,1,3,33.3,73.8,71.7,36,1,1,73.8,73.8,71.7,71.7,32.0,32.0,71.4,71.4
2025-10-30,OKC,Oklahoma City Thunder,Shai Gilgeous-Alexander,31.0,3.0,7.0,11,20,55.0,3,6,50.0,6,6,100.0,62.5,68.5,29,1,0,62.5,62.5,68.5,68.5,31.0,31.0,50.0,50.0
2025-10-30,MIA,Miami Heat,Simone Fontecchio,18.0,3.0,2.0,5,9,55.6,5,7,71.4,3,3,100.0,83.3,87.2,28,0,1,83.3,83.3,87.2,87.2,18.0,18.0,71.4,71.4
2025-10-30,CHA,Charlotte Hornets,Sion James,8.0,4.0,1.0,3,5,60.0,1,2,50.0,1,1,100.0,70.0,73.5,28,0,0,70.0,70.0,73.5,73.5,8.0,8.0,50.0,50.0
2025-10-30,GS,Golden State Warriors,Stephen Curry,27.0,6.0,4.0,8,19,42.1,4,10,40.0,7,8,87.5,52.6,59.9,35,0,1,52.6,52.6,59.9,59.9,27.0,27.0,40.0,40.0
2025-10-30,SA,San Antonio Spurs,Stephon Castle,21.0,6.0,8.0,7,12,58.3,2,4,50.0,5,7,71.4,66.7,69.6,35,0,0,66.7,66.7,69.6,69.6,21.0,21.0,50.0,50.0
2025-10-30,MIL,Milwaukee Bucks,Taurean Prince,10.0,0.0,1.0,3,6,50.0,1,4,25.0,3,3,100.0,58.3,68.3,18,0,0,58.3,58.3,68.3,68.3,10.0,10.0,25.0,25.0
2025-10-30,CHA,Charlotte Hornets,Tidjane Salaun,0.0,2.0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-30,WSH,Washington Wizards,Tre Johnson,10.0,3.0,2.0,3,7,42.9,2,5,40.0,2,2,100.0,57.1,63.5,27,0,0,57.1,57.1,63.5,63.5,10.0,10.0,40.0,40.0
2025-10-30,CHA,Charlotte Hornets,Tre Mann,9.0,2.0,0.0,4,9,44.4,1,4,25.0,0,0,0.0,50.0,50.0,16,0,0,50.0,50.0,50.0,50.0,9.0,9.0,25.0,25.0
2025-10-30,WSH,Washington Wizards,Tristan Vukcevic,3.0,1.0,1.0,1,2,50.0,0,0,0.0,1,1,100.0,50.0,61.5,4,0,0,50.0,50.0,61.5,61.5,3.0,3.0,0.0,0.0
2025-10-30,ORL,Orlando Magic,Tristan da Silva,19.0,3.0,1.0,5,11,45.5,3,7,42.9,6,6,100.0,59.1,69.6,22,0,0,59.1,59.1,69.6,69.6,19.0,19.0,42.9,42.9
2025-10-30,ORL,Orlando Magic,Tyus Jones,5.0,0.0,0.0,2,4,50.0,1,3,33.3,0,0,0.0,62.5,62.5,14,0,0,62.5,62.5,62.5,62.5,5.0,5.0,33.3,33.3
2025-10-30,SA,San Antonio Spurs,Victor Wembanyama,27.0,18.0,6.0,10,23,43.5,1,5,20.0,6,8,75.0,45.7,50.9,40,0,0,45.7,45.7,50.9,50.9,27.0,27.0,20.0,20.0
2025-10-30,ORL,Orlando Magic,Wendell Carter Jr.,18.0,8.0,3.0,6,9,66.7,3,5,60.0,3,4,75.0,83.3,83.6,27,0,0,83.3,83.3,83.6,83.6,18.0,18.0,60.0,60.0
2025-10-30,GS,Golden State Warriors,Will Richard,7.0,0.0,1.0,2,2,100.0,1,1,100.0,2,2,100.0,125.0,121.5,12,0,0,125.0,125.0,121.5,121.5,7.0,7.0,100.0,100.0
2025-10-30,WSH,Washington Wizards,Will Riley,2.0,0.0,1.0,1,2,50.0,0,0,0.0,0,0,0.0,50.0,50.0,5,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0
